student_id,student_email,student_account_status,student_role,course_id,course_code,course_status,program_name,enrollment_status,enrollment_type,course_fee,duration_value,duration_unit,instructor_count,days_since_enrollment,attendance_total_sessions,attendance_present_count,attendance_late_count,attendance_absent_count,attendance_excused_count,attendance_percentage,completed_class_sessions,scheduled_class_sessions,cancelled_class_sessions,online_session_count,physical_session_count,materials_total,pdf_material_count,video_material_count,external_url_material_count,exams_available,exams_attempted,exams_submitted,exams_graded,avg_exam_percentage,best_exam_percentage,lowest_exam_percentage,passed_exam_count,failed_exam_count,manual_pending_grade_count,flagged_answer_count,avg_question_score_percentage,payment_status,successful_payment_count,failed_payment_count,total_paid_amount,invoice_count,support_ticket_count,open_ticket_count,critical_ticket_count,academic_ticket_count,technical_ticket_count,finance_ticket_count,appointment_count,completed_appointment_count,cancelled_appointment_count,last_activity_days_ago,performance_category
327,student0327@student.hitech.lk,INACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,COMPLETED,ADMIN_ONLY,25000.0,16,WEEKS,3,108,3,0,1,2,0,16.67,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,3,0,25000.0,1,1,1,0,1,0,0,1,0,1,56,Medium
486,student0486@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,54,6,6,0,0,0,100.0,26,8,2,32,2,9,3,4,2,4,4,3,3,84.24,92.43,78.71,3,0,0,0,79.44,SUCCESS,2,0,50000.0,2,0,0,0,0,0,0,2,2,0,1,Good
407,student0407@student.hitech.lk,PENDING_VERIFICATION,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,117,15,7,2,6,0,53.33,20,9,0,15,14,17,4,8,5,5,1,1,1,27.51,27.51,27.51,0,1,0,2,29.73,FAILED,0,1,0.0,0,3,2,0,1,0,2,0,0,0,73,Low
583,student0583@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,COMPLETED,OPEN,50000.0,4,MONTHS,1,101,17,12,2,2,1,80.88,26,8,2,32,2,9,3,4,2,4,4,4,4,89.91,100.0,78.74,4,0,0,0,88.27,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,6,Good
579,student0579@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,COMPLETED,OPEN,30000.0,12,WEEKS,2,114,13,10,0,1,2,88.46,13,2,0,5,10,13,4,6,3,5,5,5,5,83.42,90.35,71.1,5,0,0,0,84.09,SUCCESS,1,0,30000.0,1,0,0,0,0,0,0,1,1,0,4,Good
123,student0123@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,154,4,2,1,1,0,62.5,4,14,0,4,14,7,2,3,2,4,4,4,4,79.38,86.11,70.1,4,0,0,0,85.25,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,3,2,1,3,Good
680,student0680@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,15,1,0,1,0,0,50.0,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,1,1,0,0,0,1,0,0,0,37,Medium
407,student0407@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,COMPLETED,OPEN,35000.0,3,WEEKS,1,179,13,9,2,2,0,76.92,13,3,3,7,9,11,3,5,3,1,1,1,1,60.71,60.71,60.71,1,0,0,1,55.42,SUCCESS,1,0,35000.0,2,0,0,0,0,0,0,3,2,1,7,Average
104,student0104@student.hitech.lk,INACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,53,8,3,2,1,2,68.75,28,5,0,29,4,7,3,2,2,3,2,2,2,53.05,66.07,40.03,1,1,0,0,61.01,SUCCESS,2,0,50000.0,1,0,0,0,0,0,0,0,0,0,29,Average
19,student0019@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,19,2,0,1,0,1,62.5,12,2,0,6,8,14,4,5,5,3,3,3,3,67.22,81.24,58.02,3,0,0,0,74.18,PENDING,0,1,0.0,1,2,1,0,0,0,2,1,1,0,10,Average
787,student0787@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,51,7,7,0,0,0,100.0,12,2,0,6,8,14,4,5,5,3,3,3,3,85.62,88.94,83.43,3,0,0,0,82.38,PENDING,0,0,0.0,1,0,0,0,0,0,0,1,1,0,5,Good
2,student0002@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,170,15,14,1,0,0,96.67,15,10,1,14,11,12,4,7,1,4,4,4,4,82.71,85.64,77.97,4,0,0,1,91.34,PENDING,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,Good
168,student0168@student.hitech.lk,INACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,19,0,0,0,0,0,0.0,28,10,0,16,22,9,5,4,0,1,1,1,1,75.04,75.04,75.04,1,0,0,2,68.39,PENDING,0,0,0.0,1,1,1,0,0,1,0,0,0,0,17,Average
14,student0014@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,33,5,3,1,1,0,70.0,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,2,2,0,0,1,0,1,0,0,0,12,Medium
721,student0721@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,143,8,2,3,3,0,43.75,8,9,1,16,1,5,2,3,0,5,4,4,4,60.47,67.6,49.64,3,1,0,2,63.85,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,12,Medium
478,student0478@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,141,23,14,2,7,0,65.22,28,5,0,29,4,7,3,2,2,3,2,2,2,51.84,55.48,48.21,1,1,0,0,53.26,SUCCESS,1,0,50000.0,1,1,0,0,0,0,1,0,0,0,19,Medium
559,student0559@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,135,20,13,1,6,0,67.5,20,9,0,15,14,17,4,8,5,5,3,3,3,61.49,69.51,54.44,3,0,0,1,63.34,SUCCESS,1,0,50000.0,1,1,0,0,1,0,0,2,1,1,16,Average
641,student0641@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,COMPLETED,OPEN,50000.0,16,WEEKS,1,118,19,14,0,4,1,77.63,20,9,0,15,14,17,4,8,5,5,5,5,5,80.33,88.45,74.41,5,0,0,0,72.91,SUCCESS,1,0,50000.0,1,2,0,1,1,0,1,0,0,0,2,Good
293,student0293@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,43,5,0,3,1,1,45.0,28,5,0,29,4,7,3,2,2,3,2,2,2,64.97,70.04,59.89,2,0,0,2,64.92,SUCCESS,1,1,50000.0,1,1,0,0,1,0,0,0,0,0,8,Average
294,student0294@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,REMOVED,OPEN,50000.0,16,WEEKS,1,78,11,0,3,8,0,13.64,20,9,0,15,14,17,4,8,5,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,2,0,50000.0,1,1,0,0,0,0,1,1,0,1,61,Low
284,student0284@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,COMPLETED,ADMIN_ONLY,45000.0,8,WEEKS,1,64,9,5,2,0,2,83.33,12,2,0,6,8,14,4,5,5,3,2,2,2,58.31,60.18,56.43,2,0,0,0,53.6,SUCCESS,1,0,45000.0,1,1,0,0,0,0,1,1,1,0,7,Average
71,student0071@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,113,15,9,1,5,0,63.33,28,5,0,29,4,7,3,2,2,3,2,2,2,51.68,54.59,48.78,1,1,0,0,51.94,SUCCESS,1,0,50000.0,1,1,0,0,1,0,0,1,1,0,39,Medium
277,student0277@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,COMPLETED,OPEN,50000.0,4,MONTHS,2,146,19,17,0,1,1,93.42,28,5,0,29,4,7,3,2,2,3,3,3,3,87.63,95.76,81.7,3,0,0,1,87.94,SUCCESS,1,1,50000.0,1,2,1,0,1,0,1,1,1,0,6,Good
343,student0343@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,REMOVED,OPEN,50000.0,16,WEEKS,1,70,13,12,0,0,1,98.08,20,9,0,15,14,17,4,8,5,5,3,3,2,61.74,67.51,55.97,2,0,1,0,62.33,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,17,Average
57,student0057@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,REMOVED,ADMIN_ONLY,40000.0,12,WEEKS,1,10,1,0,0,0,1,75.0,4,14,0,4,14,7,2,3,2,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,1,0.0,1,2,1,1,2,0,0,0,0,0,26,Low
536,student0536@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,93,10,3,2,5,0,40.0,20,9,0,15,14,17,4,8,5,5,3,3,3,56.43,62.83,46.34,2,1,0,0,47.94,FAILED,0,2,0.0,1,2,1,0,0,0,2,0,0,0,19,Medium
472,student0472@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,60,6,0,1,4,1,20.83,26,8,2,32,2,9,3,4,2,4,1,1,1,40.97,40.97,40.97,0,1,0,4,38.74,SUCCESS,1,0,50000.0,1,2,0,0,1,0,1,2,1,1,40,Low
55,student0055@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,113,0,0,0,0,0,0.0,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,1,0,0,1,0,0,0,0,0,26,Medium
812,student0812@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,29,1,1,0,0,0,100.0,28,10,0,16,22,9,5,4,0,1,1,1,0,0.0,0.0,0.0,0,0,1,0,0.0,PENDING,0,0,0.0,1,0,0,0,0,0,0,1,1,0,3,Average
416,student0416@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,228,8,3,3,2,0,56.25,8,9,1,16,1,5,2,3,0,5,3,3,3,61.12,70.66,53.05,3,0,0,1,63.6,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,4,Average
803,student0803@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,72,1,0,1,0,0,50.0,28,10,0,16,22,9,5,4,0,1,1,1,1,84.73,84.73,84.73,1,0,0,1,89.99,SUCCESS,2,0,25000.0,1,0,0,0,0,0,0,1,1,0,7,Good
341,student0341@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,COMPLETED,OPEN,50000.0,16,WEEKS,1,195,20,20,0,0,0,100.0,20,9,0,15,14,17,4,8,5,5,5,5,5,91.73,100.0,86.11,5,0,0,0,89.67,SUCCESS,1,0,50000.0,1,1,0,0,0,0,1,0,0,0,0,Good
22,student0022@student.hitech.lk,PENDING_VERIFICATION,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,182,20,17,2,1,0,90.0,20,9,0,15,14,17,4,8,5,5,5,5,5,88.6,96.97,81.85,5,0,0,0,95.84,FAILED,0,2,0.0,0,0,0,0,0,0,0,0,0,0,11,Good
74,student0074@student.hitech.lk,INACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,164,26,17,2,7,0,69.23,26,8,2,32,2,9,3,4,2,4,2,1,1,53.81,53.81,53.81,1,0,0,0,50.88,SUCCESS,1,0,50000.0,1,2,1,0,0,1,1,0,0,0,37,Medium
686,student0686@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,248,26,21,1,4,0,82.69,26,8,0,16,18,14,5,7,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,1,35000.0,1,1,0,0,0,0,1,2,2,0,6,Good
68,student0068@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,REMOVED,OPEN,30000.0,12,WEEKS,2,52,6,0,3,2,1,37.5,13,2,0,5,10,13,4,6,3,5,2,1,1,37.71,37.71,37.71,0,1,0,1,44.58,SUCCESS,2,0,30000.0,1,1,1,0,1,0,0,0,0,0,34,Low
341,student0341@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,REMOVED,ADMIN_ONLY,40000.0,12,WEEKS,1,65,4,0,3,0,1,56.25,4,14,0,4,14,7,2,3,2,4,1,0,0,0.0,0.0,0.0,0,0,0,1,0.0,FAILED,0,1,0.0,1,1,0,0,0,1,0,0,0,0,38,Low
73,student0073@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,70,7,1,4,1,1,53.57,8,9,1,16,1,5,2,3,0,5,2,2,2,59.72,72.65,46.78,1,1,0,1,62.73,PENDING,0,0,0.0,1,2,1,0,0,2,0,0,0,0,19,Medium
392,student0392@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,54,8,1,3,4,0,31.25,15,10,1,14,11,12,4,7,1,4,2,2,2,49.07,49.85,48.3,0,2,0,0,48.67,SUCCESS,1,0,40000.0,1,1,0,0,0,1,0,0,0,0,19,Medium
342,student0342@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,95,15,2,1,10,2,26.67,15,10,1,14,11,12,4,7,1,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,1,0.0,1,2,1,0,0,1,1,2,0,2,90,Low
827,student0827@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,197,13,6,3,4,0,57.69,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,1,0,0,0,0,1,2,2,0,23,Medium
526,student0526@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,REMOVED,OPEN,35000.0,8,WEEKS,1,24,2,0,1,1,0,25.0,26,8,0,16,18,14,5,7,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,1,1,0,1,0,0,0,0,0,42,Low
733,student0733@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,141,20,8,3,8,1,51.25,20,9,0,15,14,17,4,8,5,5,2,1,1,26.89,26.89,26.89,0,1,0,3,25.51,SUCCESS,1,0,50000.0,1,3,1,2,2,0,1,0,0,0,39,Low
495,student0495@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,69,10,2,3,5,0,35.0,13,2,0,5,10,13,4,6,3,5,2,2,2,48.62,61.51,35.73,1,1,0,1,45.68,FAILED,0,2,0.0,1,0,0,0,0,0,0,1,1,0,35,Medium
305,student0305@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,93,12,9,1,2,0,79.17,26,8,0,16,18,14,5,7,2,1,1,1,1,77.16,77.16,77.16,1,0,0,0,77.1,SUCCESS,2,0,35000.0,1,0,0,0,0,0,0,0,0,0,4,Good
47,student0047@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,115,4,3,0,1,0,75.0,4,14,0,4,14,7,2,3,2,4,3,3,3,59.73,65.01,54.21,3,0,0,0,55.16,PENDING,0,0,0.0,1,1,0,0,0,0,1,2,1,1,6,Average
629,student0629@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,REMOVED,OPEN,50000.0,4,MONTHS,1,36,6,2,0,3,1,45.83,26,8,2,32,2,9,3,4,2,4,1,1,1,29.69,29.69,29.69,0,1,0,2,22.59,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,60,Low
647,student0647@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,63,8,1,1,3,3,46.88,8,9,1,16,1,5,2,3,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,1,1,0,0,1,0,0,0,0,44,Low
29,student0029@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,44,7,3,0,4,0,42.86,28,5,0,29,4,7,3,2,2,3,1,1,1,66.18,66.18,66.18,1,0,0,1,65.51,FAILED,0,1,0.0,0,1,0,0,1,0,0,0,0,0,12,Medium
21,student0021@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,57,9,5,1,3,0,61.11,28,5,0,29,4,7,3,2,2,3,1,1,1,47.1,47.1,47.1,0,1,0,0,50.29,SUCCESS,1,0,50000.0,1,1,0,0,1,0,0,3,2,1,22,Medium
295,student0295@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,COMPLETED,OPEN,50000.0,4,MONTHS,1,216,26,19,0,6,1,75.96,26,8,2,32,2,9,3,4,2,4,2,2,1,54.94,54.94,54.94,1,0,1,1,55.58,PENDING,0,0,0.0,1,1,1,0,0,1,0,1,1,0,26,Medium
621,student0621@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,COMPLETED,ADMIN_ONLY,45000.0,8,WEEKS,1,197,12,10,2,0,0,91.67,12,2,0,6,8,14,4,5,5,3,3,3,3,88.86,100.0,72.03,3,0,0,0,87.48,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,1,1,0,6,Good
770,student0770@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,88,8,7,0,1,0,87.5,8,9,1,16,1,5,2,3,0,5,4,4,4,83.87,88.45,81.34,4,0,0,1,80.91,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,2,Good
758,student0758@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,280,12,5,3,4,0,54.17,12,2,0,6,8,14,4,5,5,3,2,2,2,63.65,67.94,59.36,2,0,0,2,62.76,FAILED,0,1,0.0,1,1,0,0,1,0,0,0,0,0,24,Medium
703,student0703@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,87,10,10,0,0,0,100.0,20,9,0,15,14,17,4,8,5,5,5,4,4,93.4,100.0,83.25,4,0,0,0,94.24,SUCCESS,1,1,50000.0,1,0,0,0,0,0,0,1,1,0,0,Good
372,student0372@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,31,3,2,1,0,0,83.33,26,8,0,16,18,14,5,7,2,1,1,1,1,76.91,76.91,76.91,1,0,0,0,82.22,SUCCESS,1,0,35000.0,1,1,0,0,0,0,1,0,0,0,16,Average
506,student0506@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,REMOVED,OPEN,50000.0,4,MONTHS,1,42,8,2,4,2,0,50.0,26,8,2,32,2,9,3,4,2,4,3,3,3,65.42,76.56,54.29,3,0,0,3,64.31,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,18,Medium
677,student0677@student.hitech.lk,INACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,COMPLETED,OPEN,50000.0,4,MONTHS,2,118,22,11,1,10,0,52.27,28,5,0,29,4,7,3,2,2,3,2,2,2,55.58,59.79,51.38,2,0,0,0,57.8,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,2,2,0,34,Average
201,student0201@student.hitech.lk,PENDING_VERIFICATION,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,REMOVED,OPEN,45000.0,10,WEEKS,2,13,1,0,0,0,1,75.0,8,9,1,16,1,5,2,3,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,3,0,45000.0,2,2,2,0,2,0,0,1,1,0,82,Low
422,student0422@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,COMPLETED,OPEN,35000.0,3,WEEKS,1,68,9,5,3,1,0,72.22,13,3,3,7,9,11,3,5,3,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,1,1,0,1,0,0,1,1,0,6,Good
838,student0838@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,183,8,5,1,2,0,68.75,8,9,1,16,1,5,2,3,0,5,5,5,5,89.05,99.62,80.07,5,0,0,0,88.92,SUCCESS,2,0,45000.0,1,0,0,0,0,0,0,0,0,0,5,Good
725,student0725@student.hitech.lk,PENDING_VERIFICATION,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,69,8,5,1,2,0,68.75,28,5,0,29,4,7,3,2,2,3,2,2,2,77.32,82.4,72.25,2,0,0,0,74.41,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,12,Good
313,student0313@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,37,5,0,2,2,1,35.0,20,9,0,15,14,17,4,8,5,5,3,3,3,51.88,59.21,40.67,2,1,0,0,49.56,SUCCESS,1,0,50000.0,1,1,0,1,0,0,1,1,1,0,34,Medium
309,student0309@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,109,13,3,0,10,0,23.08,13,2,0,5,10,13,4,6,3,5,2,2,2,27.67,33.38,21.96,0,2,0,2,24.11,SUCCESS,2,0,30000.0,1,1,0,0,0,0,1,0,0,0,76,Low
166,student0166@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,186,21,19,0,2,0,90.48,26,8,0,16,18,14,5,7,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,0,0,0,0,0,0,0,0,0,1,Good
644,student0644@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,113,15,12,2,1,0,86.67,15,10,1,14,11,12,4,7,1,4,4,4,4,85.25,96.08,63.64,4,0,0,0,81.15,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,Good
688,student0688@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,206,8,5,1,1,1,78.12,8,9,1,16,1,5,2,3,0,5,5,5,5,84.34,99.57,71.65,5,0,0,0,83.62,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,2,1,1,7,Good
335,student0335@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,52,6,2,2,2,0,50.0,20,9,0,15,14,17,4,8,5,5,2,2,2,59.34,62.58,56.1,2,0,0,1,57.5,SUCCESS,2,0,50000.0,2,1,1,0,0,1,0,0,0,0,15,Medium
265,student0265@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,171,28,24,0,2,2,91.07,28,5,0,29,4,7,3,2,2,3,1,1,1,62.72,62.72,62.72,1,0,0,0,59.44,SUCCESS,1,0,50000.0,1,1,1,0,1,0,0,0,0,0,4,Average
103,student0103@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,42,4,2,1,1,0,62.5,15,10,1,14,11,12,4,7,1,4,2,2,2,67.84,67.97,67.71,2,0,0,0,65.62,SUCCESS,1,0,40000.0,1,2,1,0,1,1,0,1,1,0,3,Average
195,student0195@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,66,9,8,1,0,0,94.44,20,9,0,15,14,17,4,8,5,5,5,5,5,78.62,92.73,61.81,5,0,0,0,73.13,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,3,3,0,3,Good
280,student0280@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,22,2,2,0,0,0,100.0,15,10,1,14,11,12,4,7,1,4,4,4,4,88.58,92.92,85.56,4,0,0,1,87.09,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,1,1,0,4,Good
